AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:15:42
Title: --Transient Thermal
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Deposition-Temp
    3982	 0.269999998E-02	-0.180000038E-02	 0.249999997E-02	  1258.86740    
    3999	 0.269999998E-02	-0.120000033E-02	 0.249999997E-02	  1258.86740    
    4010	 0.269999998E-02	-0.900000310E-03	 0.249999997E-02	  1258.86739    
    4021	 0.269999998E-02	-0.600000286E-03	 0.249999997E-02	  1258.86739    
    4126	 0.300000000E-02	-0.120000033E-02	 0.249999997E-02	  1258.86740    
    4125	 0.300000000E-02	-0.150000036E-02	 0.249999997E-02	  1258.86740    
    4142	 0.300000000E-02	-0.900000310E-03	 0.249999997E-02	  1258.86739    
    4153	 0.300000000E-02	-0.600000286E-03	 0.249999997E-02	  1258.86739    
      22	-0.300000048E-02	-0.120000033E-02	 0.249999997E-02	  1258.86740    
      21	-0.300000048E-02	-0.150000036E-02	 0.249999997E-02	  1258.86740    
      24	-0.270000045E-02	-0.120000033E-02	 0.249999997E-02	  1258.86740    
     281	-0.240000043E-02	-0.120000033E-02	 0.249999997E-02	  1258.86739    
     479	-0.210000040E-02	-0.120000033E-02	 0.249999997E-02	  1258.86739    
     688	-0.180000038E-02	-0.120000033E-02	 0.249999997E-02	  1258.86738    
     897	-0.150000036E-02	-0.120000033E-02	 0.249999997E-02	  1258.86738    
      55	-0.300000048E-02	-0.900000310E-03	 0.249999997E-02	  1258.86739    
      56	-0.270000045E-02	-0.900000310E-03	 0.249999997E-02	  1258.86739    
     292	-0.240000043E-02	-0.900000310E-03	 0.249999997E-02	  1258.86739    
     490	-0.210000040E-02	-0.900000310E-03	 0.249999997E-02	  1258.86738    
     699	-0.180000038E-02	-0.900000310E-03	 0.249999997E-02	  1258.86738    
     908	-0.150000036E-02	-0.900000310E-03	 0.249999997E-02	  1258.86737    
    1150	-0.120000033E-02	-0.900000310E-03	 0.249999997E-02	  1258.86736    
      77	-0.300000048E-02	-0.600000286E-03	 0.249999997E-02	  1258.86739    
      78	-0.270000045E-02	-0.600000286E-03	 0.249999997E-02	  1258.86739    
     303	-0.240000043E-02	-0.600000286E-03	 0.249999997E-02	  1258.86738    
     501	-0.210000040E-02	-0.600000286E-03	 0.249999997E-02	  1258.86738    
     710	-0.180000038E-02	-0.600000286E-03	 0.249999997E-02	  1258.86737    
     919	-0.150000036E-02	-0.600000286E-03	 0.249999997E-02	  1258.86736    
    1161	-0.120000033E-02	-0.600000286E-03	 0.249999997E-02	  1258.86736    
    1403	-0.900000310E-03	-0.600000286E-03	 0.249999997E-02	  1258.86735    
    1634	-0.600000286E-03	-0.600000286E-03	 0.249999997E-02	  1258.86735    
      99	-0.300000048E-02	-0.300000262E-03	 0.249999997E-02	  1258.86738    
     100	-0.270000045E-02	-0.300000262E-03	 0.249999997E-02	  1258.86738    
     314	-0.240000043E-02	-0.300000262E-03	 0.249999997E-02	  1258.86738    
     512	-0.210000040E-02	-0.300000262E-03	 0.249999997E-02	  1258.86737    
     721	-0.180000038E-02	-0.300000262E-03	 0.249999997E-02	  1258.86737    
     930	-0.150000036E-02	-0.300000262E-03	 0.249999997E-02	  1258.86736    
    1172	-0.120000033E-02	-0.300000262E-03	 0.249999997E-02	  1258.86736    
    1414	-0.900000310E-03	-0.300000262E-03	 0.249999997E-02	  1258.86735    
    1645	-0.600000286E-03	-0.300000262E-03	 0.249999997E-02	  1258.86735    
    1876	-0.300000262E-03	-0.300000262E-03	 0.249999997E-02	  1258.86734    
    2107	-0.238418579E-09	-0.300000262E-03	 0.249999997E-02	  1258.86734    
     121	-0.300000048E-02	-0.238418579E-09	 0.249999997E-02	  1258.86738    
     122	-0.270000045E-02	-0.238418579E-09	 0.249999997E-02	  1258.86738    
     325	-0.240000043E-02	-0.238418579E-09	 0.249999997E-02	  1258.86738    
     523	-0.210000040E-02	-0.238418579E-09	 0.249999997E-02	  1258.86737    
     732	-0.180000038E-02	-0.238418579E-09	 0.249999997E-02	  1258.86737    
     941	-0.150000036E-02	-0.238418579E-09	 0.249999997E-02	  1258.86736    
    1183	-0.120000033E-02	-0.238418579E-09	 0.249999997E-02	  1258.86735    
    1425	-0.900000310E-03	-0.238418579E-09	 0.249999997E-02	  1258.86735    
    1656	-0.600000286E-03	-0.238418579E-09	 0.249999997E-02	  1258.86735    
    1887	-0.300000262E-03	-0.238418579E-09	 0.249999997E-02	  1258.86734    
    2118	-0.238418579E-09	-0.238418579E-09	 0.249999997E-02	  1258.86734    
     143	-0.300000048E-02	 0.299999785E-03	 0.249999997E-02	  1258.86738    
     144	-0.270000045E-02	 0.299999785E-03	 0.249999997E-02	  1258.86738    
     336	-0.240000043E-02	 0.299999785E-03	 0.249999997E-02	  1258.86738    
     534	-0.210000040E-02	 0.299999785E-03	 0.249999997E-02	  1258.86737    
     743	-0.180000038E-02	 0.299999785E-03	 0.249999997E-02	  1258.86737    
     952	-0.150000036E-02	 0.299999785E-03	 0.249999997E-02	  1258.86736    
    1194	-0.120000033E-02	 0.299999785E-03	 0.249999997E-02	  1258.86736    
    1436	-0.900000310E-03	 0.299999785E-03	 0.249999997E-02	  1258.86735    
    1667	-0.600000286E-03	 0.299999785E-03	 0.249999997E-02	  1258.86735    
    1898	-0.300000262E-03	 0.299999785E-03	 0.249999997E-02	  1258.86734    
    2129	-0.238418579E-09	 0.299999785E-03	 0.249999997E-02	  1258.86734    
     165	-0.300000048E-02	 0.599999809E-03	 0.249999997E-02	  1258.86739    
     166	-0.270000045E-02	 0.599999809E-03	 0.249999997E-02	  1258.86739    
     347	-0.240000043E-02	 0.599999809E-03	 0.249999997E-02	  1258.86738    
     545	-0.210000040E-02	 0.599999809E-03	 0.249999997E-02	  1258.86738    
     754	-0.180000038E-02	 0.599999809E-03	 0.249999997E-02	  1258.86737    
     963	-0.150000036E-02	 0.599999809E-03	 0.249999997E-02	  1258.86736    
    1205	-0.120000033E-02	 0.599999809E-03	 0.249999997E-02	  1258.86736    
    1447	-0.900000310E-03	 0.599999809E-03	 0.249999997E-02	  1258.86735    
    1678	-0.600000286E-03	 0.599999809E-03	 0.249999997E-02	  1258.86735    
    1909	-0.300000262E-03	 0.599999809E-03	 0.249999997E-02	  1258.86735    
    2140	-0.238418579E-09	 0.599999809E-03	 0.249999997E-02	  1258.86735    
     187	-0.300000048E-02	 0.899999833E-03	 0.249999997E-02	  1258.86739    
     188	-0.270000045E-02	 0.899999833E-03	 0.249999997E-02	  1258.86739    
     358	-0.240000043E-02	 0.899999833E-03	 0.249999997E-02	  1258.86739    
     556	-0.210000040E-02	 0.899999833E-03	 0.249999997E-02	  1258.86738    
     765	-0.180000038E-02	 0.899999833E-03	 0.249999997E-02	  1258.86738    
     974	-0.150000036E-02	 0.899999833E-03	 0.249999997E-02	  1258.86737    
    1216	-0.120000033E-02	 0.899999833E-03	 0.249999997E-02	  1258.86736    
    1458	-0.900000310E-03	 0.899999833E-03	 0.249999997E-02	  1258.86736    
    1689	-0.600000286E-03	 0.899999833E-03	 0.249999997E-02	  1258.86735    
    1920	-0.300000262E-03	 0.899999833E-03	 0.249999997E-02	  1258.86735    
     209	-0.300000048E-02	 0.119999986E-02	 0.249999997E-02	  1258.86740    
     210	-0.270000045E-02	 0.119999986E-02	 0.249999997E-02	  1258.86740    
     369	-0.240000043E-02	 0.119999986E-02	 0.249999997E-02	  1258.86739    
     567	-0.210000040E-02	 0.119999986E-02	 0.249999997E-02	  1258.86739    
     776	-0.180000038E-02	 0.119999986E-02	 0.249999997E-02	  1258.86738    
     985	-0.150000036E-02	 0.119999986E-02	 0.249999997E-02	  1258.86738    
    1227	-0.120000033E-02	 0.119999986E-02	 0.249999997E-02	  1258.86737    
    1469	-0.900000310E-03	 0.119999986E-02	 0.249999997E-02	  1258.86736    
    1700	-0.600000286E-03	 0.119999986E-02	 0.249999997E-02	  1258.86736    
    1931	-0.300000262E-03	 0.119999986E-02	 0.249999997E-02	  1258.86736    
     231	-0.300000048E-02	 0.149999988E-02	 0.249999997E-02	  1258.86740    
     232	-0.270000045E-02	 0.149999988E-02	 0.249999997E-02	  1258.86740    
     380	-0.240000043E-02	 0.149999988E-02	 0.249999997E-02	  1258.86740    
     578	-0.210000040E-02	 0.149999988E-02	 0.249999997E-02	  1258.86739    
     787	-0.180000038E-02	 0.149999988E-02	 0.249999997E-02	  1258.86739    
     996	-0.150000036E-02	 0.149999988E-02	 0.249999997E-02	  1258.86738    
    1238	-0.120000033E-02	 0.149999988E-02	 0.249999997E-02	  1258.86738    
    1480	-0.900000310E-03	 0.149999988E-02	 0.249999997E-02	  1258.86737    
    1711	-0.600000286E-03	 0.149999988E-02	 0.249999997E-02	  1258.86736    
    1942	-0.300000262E-03	 0.149999988E-02	 0.249999997E-02	  1258.86736    
     396	-0.270000045E-02	 0.179999990E-02	 0.249999997E-02	  1258.86740    
     397	-0.240000043E-02	 0.179999990E-02	 0.249999997E-02	  1258.86740    
     589	-0.210000040E-02	 0.179999990E-02	 0.249999997E-02	  1258.86740    
     798	-0.180000038E-02	 0.179999990E-02	 0.249999997E-02	  1258.86739    
    1007	-0.150000036E-02	 0.179999990E-02	 0.249999997E-02	  1258.86739    
    1249	-0.120000033E-02	 0.179999990E-02	 0.249999997E-02	  1258.86738    
    1491	-0.900000310E-03	 0.179999990E-02	 0.249999997E-02	  1258.86738    
    1722	-0.600000286E-03	 0.179999990E-02	 0.249999997E-02	  1258.86737    
    1953	-0.300000262E-03	 0.179999990E-02	 0.249999997E-02	  1258.86737    
     605	-0.240000043E-02	 0.209999993E-02	 0.249999997E-02	  1258.86740    
     606	-0.210000040E-02	 0.209999993E-02	 0.249999997E-02	  1258.86740    
     809	-0.180000038E-02	 0.209999993E-02	 0.249999997E-02	  1258.86740    
    1018	-0.150000036E-02	 0.209999993E-02	 0.249999997E-02	  1258.86739    
    1260	-0.120000033E-02	 0.209999993E-02	 0.249999997E-02	  1258.86739    
    1502	-0.900000310E-03	 0.209999993E-02	 0.249999997E-02	  1258.86738    
    1733	-0.600000286E-03	 0.209999993E-02	 0.249999997E-02	  1258.86738    
    1964	-0.300000262E-03	 0.209999993E-02	 0.249999997E-02	  1258.86737    
     627	-0.240000043E-02	 0.239999995E-02	 0.249999997E-02	  1258.86741    
     628	-0.210000040E-02	 0.239999995E-02	 0.249999997E-02	  1258.86740    
     820	-0.180000038E-02	 0.239999995E-02	 0.249999997E-02	  1258.86740    
    1029	-0.150000036E-02	 0.239999995E-02	 0.249999997E-02	  1258.86740    
    1271	-0.120000033E-02	 0.239999995E-02	 0.249999997E-02	  1258.86739    
    1513	-0.900000310E-03	 0.239999995E-02	 0.249999997E-02	  1258.86739    
    1744	-0.600000286E-03	 0.239999995E-02	 0.249999997E-02	  1258.86738    
    1045	-0.180000038E-02	 0.269999998E-02	 0.249999997E-02	  1258.86740    
    1046	-0.150000036E-02	 0.269999998E-02	 0.249999997E-02	  1258.86740    
    1282	-0.120000033E-02	 0.269999998E-02	 0.249999997E-02	  1258.86740    
    1524	-0.900000310E-03	 0.269999998E-02	 0.249999997E-02	  1258.86739    
    1755	-0.600000286E-03	 0.269999998E-02	 0.249999997E-02	  1258.86739    
    1298	-0.150000036E-02	 0.300000000E-02	 0.249999997E-02	  1258.86740    
    1299	-0.120000033E-02	 0.300000000E-02	 0.249999997E-02	  1258.86740    
    1535	-0.900000310E-03	 0.300000000E-02	 0.249999997E-02	  1258.86739    
    1766	-0.600000286E-03	 0.300000000E-02	 0.249999997E-02	  1258.86739    
    1975	-0.300000262E-03	 0.239999995E-02	 0.249999997E-02	  1258.86738    
    1986	-0.300000262E-03	 0.269999998E-02	 0.249999997E-02	  1258.86738    
    1997	-0.300000262E-03	 0.300000000E-02	 0.249999997E-02	  1258.86738    
    2151	-0.238418579E-09	 0.899999833E-03	 0.249999997E-02	  1258.86735    
    2162	-0.238418579E-09	 0.119999986E-02	 0.249999997E-02	  1258.86735    
    2173	-0.238418579E-09	 0.149999988E-02	 0.249999997E-02	  1258.86736    
    2184	-0.238418579E-09	 0.179999990E-02	 0.249999997E-02	  1258.86737    
    2195	-0.238418579E-09	 0.209999993E-02	 0.249999997E-02	  1258.86737    
    2206	-0.238418579E-09	 0.239999995E-02	 0.249999997E-02	  1258.86738    
    2217	-0.238418579E-09	 0.269999998E-02	 0.249999997E-02	  1258.86738    
    2228	-0.238418579E-09	 0.300000000E-02	 0.249999997E-02	  1258.86738    
    2338	 0.299999785E-03	-0.300000262E-03	 0.249999997E-02	  1258.86734    
    2349	 0.299999785E-03	-0.238418579E-09	 0.249999997E-02	  1258.86734    
    2360	 0.299999785E-03	 0.299999785E-03	 0.249999997E-02	  1258.86734    
    2371	 0.299999785E-03	 0.599999809E-03	 0.249999997E-02	  1258.86735    
    2382	 0.299999785E-03	 0.899999833E-03	 0.249999997E-02	  1258.86735    
    2393	 0.299999785E-03	 0.119999986E-02	 0.249999997E-02	  1258.86736    
    2404	 0.299999785E-03	 0.149999988E-02	 0.249999997E-02	  1258.86736    
    2415	 0.299999785E-03	 0.179999990E-02	 0.249999997E-02	  1258.86737    
    2426	 0.299999785E-03	 0.209999993E-02	 0.249999997E-02	  1258.86737    
    2437	 0.299999785E-03	 0.239999995E-02	 0.249999997E-02	  1258.86738    
    2448	 0.299999785E-03	 0.269999998E-02	 0.249999997E-02	  1258.86738    
    2459	 0.299999785E-03	 0.300000000E-02	 0.249999997E-02	  1258.86738    
    2569	 0.599999809E-03	-0.300000262E-03	 0.249999997E-02	  1258.86735    
    2580	 0.599999809E-03	-0.238418579E-09	 0.249999997E-02	  1258.86735    
    2591	 0.599999809E-03	 0.299999785E-03	 0.249999997E-02	  1258.86735    
    2602	 0.599999809E-03	 0.599999809E-03	 0.249999997E-02	  1258.86735    
    2613	 0.599999809E-03	 0.899999833E-03	 0.249999997E-02	  1258.86735    
    2624	 0.599999809E-03	 0.119999986E-02	 0.249999997E-02	  1258.86736    
    2635	 0.599999809E-03	 0.149999988E-02	 0.249999997E-02	  1258.86736    
    2646	 0.599999809E-03	 0.179999990E-02	 0.249999997E-02	  1258.86737    
    2657	 0.599999809E-03	 0.209999993E-02	 0.249999997E-02	  1258.86738    
    2668	 0.599999809E-03	 0.239999995E-02	 0.249999997E-02	  1258.86738    
    2679	 0.599999809E-03	 0.269999998E-02	 0.249999997E-02	  1258.86739    
    2690	 0.599999809E-03	 0.300000000E-02	 0.249999997E-02	  1258.86739    
    2800	 0.899999833E-03	-0.300000262E-03	 0.249999997E-02	  1258.86735    
    2811	 0.899999833E-03	-0.238418579E-09	 0.249999997E-02	  1258.86735    
    2822	 0.899999833E-03	 0.299999785E-03	 0.249999997E-02	  1258.86735    
    2833	 0.899999833E-03	 0.599999809E-03	 0.249999997E-02	  1258.86735    
    2844	 0.899999833E-03	 0.899999833E-03	 0.249999997E-02	  1258.86736    
    2855	 0.899999833E-03	 0.119999986E-02	 0.249999997E-02	  1258.86736    
    2866	 0.899999833E-03	 0.149999988E-02	 0.249999997E-02	  1258.86737    
    2877	 0.899999833E-03	 0.179999990E-02	 0.249999997E-02	  1258.86738    
    2888	 0.899999833E-03	 0.209999993E-02	 0.249999997E-02	  1258.86738    
    2899	 0.899999833E-03	 0.239999995E-02	 0.249999997E-02	  1258.86739    
    2910	 0.899999833E-03	 0.269999998E-02	 0.249999997E-02	  1258.86739    
    2921	 0.899999833E-03	 0.300000000E-02	 0.249999997E-02	  1258.86739    
    3031	 0.119999986E-02	-0.300000262E-03	 0.249999997E-02	  1258.86736    
    3042	 0.119999986E-02	-0.238418579E-09	 0.249999997E-02	  1258.86735    
    3053	 0.119999986E-02	 0.299999785E-03	 0.249999997E-02	  1258.86736    
    3064	 0.119999986E-02	 0.599999809E-03	 0.249999997E-02	  1258.86736    
    3075	 0.119999986E-02	 0.899999833E-03	 0.249999997E-02	  1258.86736    
    3086	 0.119999986E-02	 0.119999986E-02	 0.249999997E-02	  1258.86737    
    3097	 0.119999986E-02	 0.149999988E-02	 0.249999997E-02	  1258.86738    
    3108	 0.119999986E-02	 0.179999990E-02	 0.249999997E-02	  1258.86738    
    3119	 0.119999986E-02	 0.209999993E-02	 0.249999997E-02	  1258.86739    
    3130	 0.119999986E-02	 0.239999995E-02	 0.249999997E-02	  1258.86739    
    3141	 0.119999986E-02	 0.269999998E-02	 0.249999997E-02	  1258.86740    
    3152	 0.119999986E-02	 0.300000000E-02	 0.249999997E-02	  1258.86740    
    3262	 0.149999988E-02	-0.300000262E-03	 0.249999997E-02	  1258.86736    
    3273	 0.149999988E-02	-0.238418579E-09	 0.249999997E-02	  1258.86736    
    3284	 0.149999988E-02	 0.299999785E-03	 0.249999997E-02	  1258.86736    
    3295	 0.149999988E-02	 0.599999809E-03	 0.249999997E-02	  1258.86736    
    3306	 0.149999988E-02	 0.899999833E-03	 0.249999997E-02	  1258.86737    
    3317	 0.149999988E-02	 0.119999986E-02	 0.249999997E-02	  1258.86738    
    3328	 0.149999988E-02	 0.149999988E-02	 0.249999997E-02	  1258.86738    
    3339	 0.149999988E-02	 0.179999990E-02	 0.249999997E-02	  1258.86739    
    3350	 0.149999988E-02	 0.209999993E-02	 0.249999997E-02	  1258.86739    
    3361	 0.149999988E-02	 0.239999995E-02	 0.249999997E-02	  1258.86740    
    3372	 0.149999988E-02	 0.269999998E-02	 0.249999997E-02	  1258.86740    
    3383	 0.149999988E-02	 0.300000000E-02	 0.249999997E-02	  1258.86740    
    3482	 0.179999990E-02	-0.300000262E-03	 0.249999997E-02	  1258.86737    
    3493	 0.179999990E-02	-0.238418579E-09	 0.249999997E-02	  1258.86737    
    3504	 0.179999990E-02	 0.299999785E-03	 0.249999997E-02	  1258.86737    
    3515	 0.179999990E-02	 0.599999809E-03	 0.249999997E-02	  1258.86737    
    3526	 0.179999990E-02	 0.899999833E-03	 0.249999997E-02	  1258.86738    
    3537	 0.179999990E-02	 0.119999986E-02	 0.249999997E-02	  1258.86738    
    3548	 0.179999990E-02	 0.149999988E-02	 0.249999997E-02	  1258.86739    
    3559	 0.179999990E-02	 0.179999990E-02	 0.249999997E-02	  1258.86739    
    3570	 0.179999990E-02	 0.209999993E-02	 0.249999997E-02	  1258.86740    
    3581	 0.179999990E-02	 0.239999995E-02	 0.249999997E-02	  1258.86740    
    3592	 0.179999990E-02	 0.269999998E-02	 0.249999997E-02	  1258.86740    
    3680	 0.209999993E-02	-0.300000262E-03	 0.249999997E-02	  1258.86737    
    3691	 0.209999993E-02	-0.238418579E-09	 0.249999997E-02	  1258.86737    
    3702	 0.209999993E-02	 0.299999785E-03	 0.249999997E-02	  1258.86737    
    3713	 0.209999993E-02	 0.599999809E-03	 0.249999997E-02	  1258.86738    
    3724	 0.209999993E-02	 0.899999833E-03	 0.249999997E-02	  1258.86738    
    3735	 0.209999993E-02	 0.119999986E-02	 0.249999997E-02	  1258.86739    
    3746	 0.209999993E-02	 0.149999988E-02	 0.249999997E-02	  1258.86739    
    3757	 0.209999993E-02	 0.179999990E-02	 0.249999997E-02	  1258.86740    
    3768	 0.209999993E-02	 0.209999993E-02	 0.249999997E-02	  1258.86740    
    3779	 0.209999993E-02	 0.239999995E-02	 0.249999997E-02	  1258.86740    
    3867	 0.239999995E-02	-0.300000262E-03	 0.249999997E-02	  1258.86738    
    3878	 0.239999995E-02	-0.238418579E-09	 0.249999997E-02	  1258.86738    
    3889	 0.239999995E-02	 0.299999785E-03	 0.249999997E-02	  1258.86738    
    3900	 0.239999995E-02	 0.599999809E-03	 0.249999997E-02	  1258.86738    
    3911	 0.239999995E-02	 0.899999833E-03	 0.249999997E-02	  1258.86739    
    3922	 0.239999995E-02	 0.119999986E-02	 0.249999997E-02	  1258.86739    
    3933	 0.239999995E-02	 0.149999988E-02	 0.249999997E-02	  1258.86740    
    3944	 0.239999995E-02	 0.179999990E-02	 0.249999997E-02	  1258.86740    
    3955	 0.239999995E-02	 0.209999993E-02	 0.249999997E-02	  1258.86740    
    3966	 0.239999995E-02	 0.239999995E-02	 0.249999997E-02	  1258.86741    
    4032	 0.269999998E-02	-0.300000262E-03	 0.249999997E-02	  1258.86738    
    4043	 0.269999998E-02	-0.238418579E-09	 0.249999997E-02	  1258.86738    
    4054	 0.269999998E-02	 0.299999785E-03	 0.249999997E-02	  1258.86738    
    4065	 0.269999998E-02	 0.599999809E-03	 0.249999997E-02	  1258.86739    
    4076	 0.269999998E-02	 0.899999833E-03	 0.249999997E-02	  1258.86739    
    4087	 0.269999998E-02	 0.119999986E-02	 0.249999997E-02	  1258.86740    
    4098	 0.269999998E-02	 0.149999988E-02	 0.249999997E-02	  1258.86740    
    4109	 0.269999998E-02	 0.179999990E-02	 0.249999997E-02	  1258.86740    
    4164	 0.300000000E-02	-0.300000262E-03	 0.249999997E-02	  1258.86738    
    4175	 0.300000000E-02	-0.238418579E-09	 0.249999997E-02	  1258.86738    
    4186	 0.300000000E-02	 0.299999785E-03	 0.249999997E-02	  1258.86738    
    4197	 0.300000000E-02	 0.599999809E-03	 0.249999997E-02	  1258.86739    
    4208	 0.300000000E-02	 0.899999833E-03	 0.249999997E-02	  1258.86739    
