AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:16:36
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Recoater-Interference
     486	-0.210000040E-02	-0.900000310E-03	 0.129999995E-02	-0.715559120E-10
     695	-0.180000038E-02	-0.900000310E-03	 0.129999995E-02	-0.195249174E-06
     904	-0.150000036E-02	-0.900000310E-03	 0.129999995E-02	-0.361711563E-06
    1146	-0.120000033E-02	-0.900000310E-03	 0.129999995E-02	-0.498897918E-06
      68	-0.300000048E-02	-0.600000286E-03	 0.129999995E-02	 0.748456612E-06
      70	-0.270000045E-02	-0.600000286E-03	 0.129999995E-02	 0.415854055E-06
     299	-0.240000043E-02	-0.600000286E-03	 0.129999995E-02	 0.150744119E-06
     497	-0.210000040E-02	-0.600000286E-03	 0.129999995E-02	-0.747937138E-07
     706	-0.180000038E-02	-0.600000286E-03	 0.129999995E-02	-0.270723327E-06
     915	-0.150000036E-02	-0.600000286E-03	 0.129999995E-02	-0.437734265E-06
    1157	-0.120000033E-02	-0.600000286E-03	 0.129999995E-02	-0.575385706E-06
    1399	-0.900000310E-03	-0.600000286E-03	 0.129999995E-02	-0.682750777E-06
    1630	-0.600000286E-03	-0.600000286E-03	 0.129999995E-02	-0.759500229E-06
      90	-0.300000048E-02	-0.300000262E-03	 0.129999995E-02	 0.700507299E-06
      92	-0.270000045E-02	-0.300000262E-03	 0.129999995E-02	 0.368002490E-06
     310	-0.240000043E-02	-0.300000262E-03	 0.129999995E-02	 0.104047262E-06
     508	-0.210000040E-02	-0.300000262E-03	 0.129999995E-02	-0.119856594E-06
     717	-0.180000038E-02	-0.300000262E-03	 0.129999995E-02	-0.316001728E-06
     926	-0.150000036E-02	-0.300000262E-03	 0.129999995E-02	-0.483449990E-06
    1168	-0.120000033E-02	-0.300000262E-03	 0.129999995E-02	-0.621324444E-06
    1410	-0.900000310E-03	-0.300000262E-03	 0.129999995E-02	-0.728773997E-06
    1641	-0.600000286E-03	-0.300000262E-03	 0.129999995E-02	-0.805544624E-06
    1872	-0.300000262E-03	-0.300000262E-03	 0.129999995E-02	-0.851589832E-06
    2103	-0.238418579E-09	-0.300000262E-03	 0.129999995E-02	-0.866935053E-06
     112	-0.300000048E-02	-0.238418579E-09	 0.129999995E-02	 0.686212698E-06
     114	-0.270000045E-02	-0.238418579E-09	 0.129999995E-02	 0.353632815E-06
     321	-0.240000043E-02	-0.238418579E-09	 0.129999995E-02	 0.889656244E-07
     519	-0.210000040E-02	-0.238418579E-09	 0.129999995E-02	-0.134992286E-06
     728	-0.180000038E-02	-0.238418579E-09	 0.129999995E-02	-0.331114044E-06
     937	-0.150000036E-02	-0.238418579E-09	 0.129999995E-02	-0.498692451E-06
    1179	-0.120000033E-02	-0.238418579E-09	 0.129999995E-02	-0.636641278E-06
    1421	-0.900000310E-03	-0.238418579E-09	 0.129999995E-02	-0.744113747E-06
    1652	-0.600000286E-03	-0.238418579E-09	 0.129999995E-02	-0.820889409E-06
    1883	-0.300000262E-03	-0.238418579E-09	 0.129999995E-02	-0.866935054E-06
    2114	-0.238418579E-09	-0.238418579E-09	 0.129999995E-02	-0.882279482E-06
     134	-0.300000048E-02	 0.299999785E-03	 0.129999995E-02	 0.700507299E-06
     136	-0.270000045E-02	 0.299999785E-03	 0.129999995E-02	 0.368002490E-06
     332	-0.240000043E-02	 0.299999785E-03	 0.129999995E-02	 0.104047262E-06
     530	-0.210000040E-02	 0.299999785E-03	 0.129999995E-02	-0.119856594E-06
     739	-0.180000038E-02	 0.299999785E-03	 0.129999995E-02	-0.316001729E-06
     948	-0.150000036E-02	 0.299999785E-03	 0.129999995E-02	-0.483449991E-06
    1190	-0.120000033E-02	 0.299999785E-03	 0.129999995E-02	-0.621324445E-06
    1432	-0.900000310E-03	 0.299999785E-03	 0.129999995E-02	-0.728773997E-06
    1663	-0.600000286E-03	 0.299999785E-03	 0.129999995E-02	-0.805544625E-06
    1894	-0.300000262E-03	 0.299999785E-03	 0.129999995E-02	-0.851589832E-06
    2125	-0.238418579E-09	 0.299999785E-03	 0.129999995E-02	-0.866935053E-06
     156	-0.300000048E-02	 0.599999809E-03	 0.129999995E-02	 0.748456611E-06
     158	-0.270000045E-02	 0.599999809E-03	 0.129999995E-02	 0.415854054E-06
     343	-0.240000043E-02	 0.599999809E-03	 0.129999995E-02	 0.150744118E-06
     541	-0.210000040E-02	 0.599999809E-03	 0.129999995E-02	-0.747937145E-07
     750	-0.180000038E-02	 0.599999809E-03	 0.129999995E-02	-0.270723328E-06
     959	-0.150000036E-02	 0.599999809E-03	 0.129999995E-02	-0.437734266E-06
    1201	-0.120000033E-02	 0.599999809E-03	 0.129999995E-02	-0.575385707E-06
    1443	-0.900000310E-03	 0.599999809E-03	 0.129999995E-02	-0.682750778E-06
    1674	-0.600000286E-03	 0.599999809E-03	 0.129999995E-02	-0.759500230E-06
    1905	-0.300000262E-03	 0.599999809E-03	 0.129999995E-02	-0.805544624E-06
    2136	-0.238418579E-09	 0.599999809E-03	 0.129999995E-02	-0.820889409E-06
     178	-0.300000048E-02	 0.899999833E-03	 0.129999995E-02	 0.847327585E-06
     180	-0.270000045E-02	 0.899999833E-03	 0.129999995E-02	 0.510343895E-06
     354	-0.240000043E-02	 0.899999833E-03	 0.129999995E-02	 0.228615286E-06
     552	-0.210000040E-02	 0.899999833E-03	 0.129999995E-02	-0.715569559E-10
     761	-0.180000038E-02	 0.899999833E-03	 0.129999995E-02	-0.195249175E-06
     970	-0.150000036E-02	 0.899999833E-03	 0.129999995E-02	-0.361711564E-06
    1212	-0.120000033E-02	 0.899999833E-03	 0.129999995E-02	-0.498897919E-06
    1454	-0.900000310E-03	 0.899999833E-03	 0.129999995E-02	-0.606068727E-06
    1685	-0.600000286E-03	 0.899999833E-03	 0.129999995E-02	-0.682750777E-06
    1916	-0.300000262E-03	 0.899999833E-03	 0.129999995E-02	-0.728773996E-06
     200	-0.300000048E-02	 0.119999986E-02	 0.129999995E-02	 0.984979030E-06
     199	-0.300000048E-02	 0.119999986E-02	 0.999999940E-03	-0.778609089E-06
     202	-0.270000045E-02	 0.119999986E-02	 0.129999995E-02	 0.642119618E-06
     365	-0.240000043E-02	 0.119999986E-02	 0.129999995E-02	 0.340290554E-06
     563	-0.210000040E-02	 0.119999986E-02	 0.129999995E-02	 0.105609902E-06
     772	-0.180000038E-02	 0.119999986E-02	 0.129999995E-02	-0.901401729E-07
     981	-0.150000036E-02	 0.119999986E-02	 0.129999995E-02	-0.255747574E-06
    1223	-0.120000033E-02	 0.119999986E-02	 0.129999995E-02	-0.392095201E-06
    1465	-0.900000310E-03	 0.119999986E-02	 0.129999995E-02	-0.498897918E-06
    1696	-0.600000286E-03	 0.119999986E-02	 0.129999995E-02	-0.575385706E-06
    1927	-0.300000262E-03	 0.119999986E-02	 0.129999995E-02	-0.621324443E-06
     222	-0.300000048E-02	 0.149999988E-02	 0.129999995E-02	 0.113856395E-05
     221	-0.300000048E-02	 0.149999988E-02	 0.999999940E-03	 0.520448721E-06
     224	-0.270000045E-02	 0.149999988E-02	 0.129999995E-02	 0.803551451E-06
     376	-0.240000043E-02	 0.149999988E-02	 0.129999995E-02	 0.494222230E-06
     574	-0.210000040E-02	 0.149999988E-02	 0.129999995E-02	 0.241874716E-06
     783	-0.180000038E-02	 0.149999988E-02	 0.129999995E-02	 0.441772540E-07
     992	-0.150000036E-02	 0.149999988E-02	 0.129999995E-02	-0.120228360E-06
    1234	-0.120000033E-02	 0.149999988E-02	 0.129999995E-02	-0.255747574E-06
    1476	-0.900000310E-03	 0.149999988E-02	 0.129999995E-02	-0.361711563E-06
    1707	-0.600000286E-03	 0.149999988E-02	 0.129999995E-02	-0.437734265E-06
    1938	-0.300000262E-03	 0.149999988E-02	 0.129999995E-02	-0.483449989E-06
     387	-0.270000045E-02	 0.179999990E-02	 0.129999995E-02	 0.990836432E-06
     386	-0.270000045E-02	 0.179999990E-02	 0.999999940E-03	-0.130056561E-05
     389	-0.240000043E-02	 0.179999990E-02	 0.129999995E-02	 0.681412748E-06
     585	-0.210000040E-02	 0.179999990E-02	 0.129999995E-02	 0.412081637E-06
     794	-0.180000038E-02	 0.179999990E-02	 0.129999995E-02	 0.209319206E-06
    1003	-0.150000036E-02	 0.179999990E-02	 0.129999995E-02	 0.441772551E-07
    1245	-0.120000033E-02	 0.179999990E-02	 0.129999995E-02	-0.901401715E-07
    1487	-0.900000310E-03	 0.179999990E-02	 0.129999995E-02	-0.195249173E-06
    1718	-0.600000286E-03	 0.179999990E-02	 0.129999995E-02	-0.270723325E-06
    1949	-0.300000262E-03	 0.179999990E-02	 0.129999995E-02	-0.316001726E-06
     596	-0.240000043E-02	 0.209999993E-02	 0.129999995E-02	 0.910233941E-06
     598	-0.210000040E-02	 0.209999993E-02	 0.129999995E-02	 0.635232900E-06
     805	-0.180000038E-02	 0.209999993E-02	 0.129999995E-02	 0.412081637E-06
    1014	-0.150000036E-02	 0.209999993E-02	 0.129999995E-02	 0.241874717E-06
    1256	-0.120000033E-02	 0.209999993E-02	 0.129999995E-02	 0.105609904E-06
    1498	-0.900000310E-03	 0.209999993E-02	 0.129999995E-02	-0.715553179E-10
    1729	-0.600000286E-03	 0.209999993E-02	 0.129999995E-02	-0.747937124E-07
    1960	-0.300000262E-03	 0.209999993E-02	 0.129999995E-02	-0.119856592E-06
     618	-0.240000043E-02	 0.239999995E-02	 0.129999995E-02	 0.118130959E-05
     617	-0.240000043E-02	 0.239999995E-02	 0.999999940E-03	-0.157116057E-05
     620	-0.210000040E-02	 0.239999995E-02	 0.129999995E-02	 0.910233942E-06
     816	-0.180000038E-02	 0.239999995E-02	 0.129999995E-02	 0.681412748E-06
    1025	-0.150000036E-02	 0.239999995E-02	 0.129999995E-02	 0.494222231E-06
    1267	-0.120000033E-02	 0.239999995E-02	 0.129999995E-02	 0.340290555E-06
    1509	-0.900000310E-03	 0.239999995E-02	 0.129999995E-02	 0.228615288E-06
    1740	-0.600000286E-03	 0.239999995E-02	 0.129999995E-02	 0.150744121E-06
    1036	-0.180000038E-02	 0.269999998E-02	 0.129999995E-02	 0.990836433E-06
    1035	-0.180000038E-02	 0.269999998E-02	 0.999999940E-03	-0.130056561E-05
    1038	-0.150000036E-02	 0.269999998E-02	 0.129999995E-02	 0.803551452E-06
    1278	-0.120000033E-02	 0.269999998E-02	 0.129999995E-02	 0.642119620E-06
    1520	-0.900000310E-03	 0.269999998E-02	 0.129999995E-02	 0.510343897E-06
    1751	-0.600000286E-03	 0.269999998E-02	 0.129999995E-02	 0.415854057E-06
    1289	-0.150000036E-02	 0.300000000E-02	 0.129999995E-02	 0.113856395E-05
    1288	-0.150000036E-02	 0.300000000E-02	 0.999999940E-03	 0.520448726E-06
    1291	-0.120000033E-02	 0.300000000E-02	 0.129999995E-02	 0.984979033E-06
    1290	-0.120000033E-02	 0.300000000E-02	 0.999999940E-03	-0.778609089E-06
    1531	-0.900000310E-03	 0.300000000E-02	 0.129999995E-02	 0.847327588E-06
    1762	-0.600000286E-03	 0.300000000E-02	 0.129999995E-02	 0.748456615E-06
    1971	-0.300000262E-03	 0.239999995E-02	 0.129999995E-02	 0.104047265E-06
    1982	-0.300000262E-03	 0.269999998E-02	 0.129999995E-02	 0.368002493E-06
    1993	-0.300000262E-03	 0.300000000E-02	 0.129999995E-02	 0.700507302E-06
    2147	-0.238418579E-09	 0.899999833E-03	 0.129999995E-02	-0.744113746E-06
    2158	-0.238418579E-09	 0.119999986E-02	 0.129999995E-02	-0.636641276E-06
    2169	-0.238418579E-09	 0.149999988E-02	 0.129999995E-02	-0.498692449E-06
    2180	-0.238418579E-09	 0.179999990E-02	 0.129999995E-02	-0.331114041E-06
    2191	-0.238418579E-09	 0.209999993E-02	 0.129999995E-02	-0.134992283E-06
    2202	-0.238418579E-09	 0.239999995E-02	 0.129999995E-02	 0.889656278E-07
    2213	-0.238418579E-09	 0.269999998E-02	 0.129999995E-02	 0.353632818E-06
    2224	-0.238418579E-09	 0.300000000E-02	 0.129999995E-02	 0.686212703E-06
    2334	 0.299999785E-03	-0.300000262E-03	 0.129999995E-02	-0.851589830E-06
    2345	 0.299999785E-03	-0.238418579E-09	 0.129999995E-02	-0.866935052E-06
    2356	 0.299999785E-03	 0.299999785E-03	 0.129999995E-02	-0.851589831E-06
    2367	 0.299999785E-03	 0.599999809E-03	 0.129999995E-02	-0.805544623E-06
    2378	 0.299999785E-03	 0.899999833E-03	 0.129999995E-02	-0.728773995E-06
    2389	 0.299999785E-03	 0.119999986E-02	 0.129999995E-02	-0.621324442E-06
    2400	 0.299999785E-03	 0.149999988E-02	 0.129999995E-02	-0.483449988E-06
    2411	 0.299999785E-03	 0.179999990E-02	 0.129999995E-02	-0.316001725E-06
    2422	 0.299999785E-03	 0.209999993E-02	 0.129999995E-02	-0.119856591E-06
    2433	 0.299999785E-03	 0.239999995E-02	 0.129999995E-02	 0.104047266E-06
    2444	 0.299999785E-03	 0.269999998E-02	 0.129999995E-02	 0.368002494E-06
    2455	 0.299999785E-03	 0.300000000E-02	 0.129999995E-02	 0.700507304E-06
    2565	 0.599999809E-03	-0.300000262E-03	 0.129999995E-02	-0.805544622E-06
    2576	 0.599999809E-03	-0.238418579E-09	 0.129999995E-02	-0.820889407E-06
    2587	 0.599999809E-03	 0.299999785E-03	 0.129999995E-02	-0.805544622E-06
    2598	 0.599999809E-03	 0.599999809E-03	 0.129999995E-02	-0.759500227E-06
    2609	 0.599999809E-03	 0.899999833E-03	 0.129999995E-02	-0.682750775E-06
    2620	 0.599999809E-03	 0.119999986E-02	 0.129999995E-02	-0.575385704E-06
    2631	 0.599999809E-03	 0.149999988E-02	 0.129999995E-02	-0.437734262E-06
    2642	 0.599999809E-03	 0.179999990E-02	 0.129999995E-02	-0.270723323E-06
    2653	 0.599999809E-03	 0.209999993E-02	 0.129999995E-02	-0.747937100E-07
    2664	 0.599999809E-03	 0.239999995E-02	 0.129999995E-02	 0.150744123E-06
    2675	 0.599999809E-03	 0.269999998E-02	 0.129999995E-02	 0.415854060E-06
    2686	 0.599999809E-03	 0.300000000E-02	 0.129999995E-02	 0.748456617E-06
    2796	 0.899999833E-03	-0.300000262E-03	 0.129999995E-02	-0.728773993E-06
    2807	 0.899999833E-03	-0.238418579E-09	 0.129999995E-02	-0.744113744E-06
    2818	 0.899999833E-03	 0.299999785E-03	 0.129999995E-02	-0.728773993E-06
    2829	 0.899999833E-03	 0.599999809E-03	 0.129999995E-02	-0.682750774E-06
    2840	 0.899999833E-03	 0.899999833E-03	 0.129999995E-02	-0.606068724E-06
    2851	 0.899999833E-03	 0.119999986E-02	 0.129999995E-02	-0.498897914E-06
    2862	 0.899999833E-03	 0.149999988E-02	 0.129999995E-02	-0.361711559E-06
    2873	 0.899999833E-03	 0.179999990E-02	 0.129999995E-02	-0.195249170E-06
    2884	 0.899999833E-03	 0.209999993E-02	 0.129999995E-02	-0.715516029E-10
    2895	 0.899999833E-03	 0.239999995E-02	 0.129999995E-02	 0.228615291E-06
    2906	 0.899999833E-03	 0.269999998E-02	 0.129999995E-02	 0.510343901E-06
    2917	 0.899999833E-03	 0.300000000E-02	 0.129999995E-02	 0.847327592E-06
    3027	 0.119999986E-02	-0.300000262E-03	 0.129999995E-02	-0.621324440E-06
    3038	 0.119999986E-02	-0.238418579E-09	 0.129999995E-02	-0.636641273E-06
    3049	 0.119999986E-02	 0.299999785E-03	 0.129999995E-02	-0.621324440E-06
    3060	 0.119999986E-02	 0.599999809E-03	 0.129999995E-02	-0.575385702E-06
    3071	 0.119999986E-02	 0.899999833E-03	 0.129999995E-02	-0.498897914E-06
    3082	 0.119999986E-02	 0.119999986E-02	 0.129999995E-02	-0.392095196E-06
    3093	 0.119999986E-02	 0.149999988E-02	 0.129999995E-02	-0.255747569E-06
    3104	 0.119999986E-02	 0.179999990E-02	 0.129999995E-02	-0.901401666E-07
    3115	 0.119999986E-02	 0.209999993E-02	 0.129999995E-02	 0.105609909E-06
    3126	 0.119999986E-02	 0.239999995E-02	 0.129999995E-02	 0.340290560E-06
    3137	 0.119999986E-02	 0.269999998E-02	 0.129999995E-02	 0.642119625E-06
    3148	 0.119999986E-02	 0.300000000E-02	 0.129999995E-02	 0.984979038E-06
    3147	 0.119999986E-02	 0.300000000E-02	 0.999999940E-03	-0.778609082E-06
    3258	 0.149999988E-02	-0.300000262E-03	 0.129999995E-02	-0.483449984E-06
    3269	 0.149999988E-02	-0.238418579E-09	 0.129999995E-02	-0.498692445E-06
    3280	 0.149999988E-02	 0.299999785E-03	 0.129999995E-02	-0.483449984E-06
    3291	 0.149999988E-02	 0.599999809E-03	 0.129999995E-02	-0.437734260E-06
    3302	 0.149999988E-02	 0.899999833E-03	 0.129999995E-02	-0.361711558E-06
    3313	 0.149999988E-02	 0.119999986E-02	 0.129999995E-02	-0.255747568E-06
    3324	 0.149999988E-02	 0.149999988E-02	 0.129999995E-02	-0.120228354E-06
    3335	 0.149999988E-02	 0.179999990E-02	 0.129999995E-02	 0.441772612E-07
    3346	 0.149999988E-02	 0.209999993E-02	 0.129999995E-02	 0.241874723E-06
    3357	 0.149999988E-02	 0.239999995E-02	 0.129999995E-02	 0.494222237E-06
    3368	 0.149999988E-02	 0.269999998E-02	 0.129999995E-02	 0.803551458E-06
    3379	 0.149999988E-02	 0.300000000E-02	 0.129999995E-02	 0.113856396E-05
    3378	 0.149999988E-02	 0.300000000E-02	 0.999999940E-03	 0.520448728E-06
    3478	 0.179999990E-02	-0.300000262E-03	 0.129999995E-02	-0.316001721E-06
    3489	 0.179999990E-02	-0.238418579E-09	 0.129999995E-02	-0.331114036E-06
    3500	 0.179999990E-02	 0.299999785E-03	 0.129999995E-02	-0.316001721E-06
    3511	 0.179999990E-02	 0.599999809E-03	 0.129999995E-02	-0.270723320E-06
    3522	 0.179999990E-02	 0.899999833E-03	 0.129999995E-02	-0.195249167E-06
    3533	 0.179999990E-02	 0.119999986E-02	 0.129999995E-02	-0.901401650E-07
    3544	 0.179999990E-02	 0.149999988E-02	 0.129999995E-02	 0.441772620E-07
    3555	 0.179999990E-02	 0.179999990E-02	 0.129999995E-02	 0.209319213E-06
    3566	 0.179999990E-02	 0.209999993E-02	 0.129999995E-02	 0.412081645E-06
    3577	 0.179999990E-02	 0.239999995E-02	 0.129999995E-02	 0.681412756E-06
    3588	 0.179999990E-02	 0.269999998E-02	 0.129999995E-02	 0.990836441E-06
    3587	 0.179999990E-02	 0.269999998E-02	 0.999999940E-03	-0.130056561E-05
    3676	 0.209999993E-02	-0.300000262E-03	 0.129999995E-02	-0.119856586E-06
    3687	 0.209999993E-02	-0.238418579E-09	 0.129999995E-02	-0.134992277E-06
    3698	 0.209999993E-02	 0.299999785E-03	 0.129999995E-02	-0.119856586E-06
    3709	 0.209999993E-02	 0.599999809E-03	 0.129999995E-02	-0.747937060E-07
    3720	 0.209999993E-02	 0.899999833E-03	 0.129999995E-02	-0.715484303E-10
    3731	 0.209999993E-02	 0.119999986E-02	 0.129999995E-02	 0.105609911E-06
    3742	 0.209999993E-02	 0.149999988E-02	 0.129999995E-02	 0.241874725E-06
    3753	 0.209999993E-02	 0.179999990E-02	 0.129999995E-02	 0.412081645E-06
    3764	 0.209999993E-02	 0.209999993E-02	 0.129999995E-02	 0.635232908E-06
    3775	 0.209999993E-02	 0.239999995E-02	 0.129999995E-02	 0.910233950E-06
    3863	 0.239999995E-02	-0.300000262E-03	 0.129999995E-02	 0.104047272E-06
    3874	 0.239999995E-02	-0.238418579E-09	 0.129999995E-02	 0.889656341E-07
    3885	 0.239999995E-02	 0.299999785E-03	 0.129999995E-02	 0.104047271E-06
    3896	 0.239999995E-02	 0.599999809E-03	 0.129999995E-02	 0.150744128E-06
    3907	 0.239999995E-02	 0.899999833E-03	 0.129999995E-02	 0.228615295E-06
    3918	 0.239999995E-02	 0.119999986E-02	 0.129999995E-02	 0.340290563E-06
    3929	 0.239999995E-02	 0.149999988E-02	 0.129999995E-02	 0.494222240E-06
    3940	 0.239999995E-02	 0.179999990E-02	 0.129999995E-02	 0.681412758E-06
    3951	 0.239999995E-02	 0.209999993E-02	 0.129999995E-02	 0.910233951E-06
    3962	 0.239999995E-02	 0.239999995E-02	 0.129999995E-02	 0.118130960E-05
    3961	 0.239999995E-02	 0.239999995E-02	 0.999999940E-03	-0.157116056E-05
    4028	 0.269999998E-02	-0.300000262E-03	 0.129999995E-02	 0.368002501E-06
    4039	 0.269999998E-02	-0.238418579E-09	 0.129999995E-02	 0.353632826E-06
    4050	 0.269999998E-02	 0.299999785E-03	 0.129999995E-02	 0.368002501E-06
    4061	 0.269999998E-02	 0.599999809E-03	 0.129999995E-02	 0.415854065E-06
    4072	 0.269999998E-02	 0.899999833E-03	 0.129999995E-02	 0.510343906E-06
    4083	 0.269999998E-02	 0.119999986E-02	 0.129999995E-02	 0.642119629E-06
    4094	 0.269999998E-02	 0.149999988E-02	 0.129999995E-02	 0.803551462E-06
    4105	 0.269999998E-02	 0.179999990E-02	 0.129999995E-02	 0.990836443E-06
    4104	 0.269999998E-02	 0.179999990E-02	 0.999999940E-03	-0.130056560E-05
    4160	 0.300000000E-02	-0.300000262E-03	 0.129999995E-02	 0.700507311E-06
    4171	 0.300000000E-02	-0.238418579E-09	 0.129999995E-02	 0.686212710E-06
    4182	 0.300000000E-02	 0.299999785E-03	 0.129999995E-02	 0.700507311E-06
    4193	 0.300000000E-02	 0.599999809E-03	 0.129999995E-02	 0.748456624E-06
    4204	 0.300000000E-02	 0.899999833E-03	 0.129999995E-02	 0.847327598E-06
    4215	 0.300000000E-02	 0.119999986E-02	 0.129999995E-02	 0.984979043E-06
    4214	 0.300000000E-02	 0.119999986E-02	 0.999999940E-03	-0.778609077E-06
    4226	 0.300000000E-02	 0.149999988E-02	 0.129999995E-02	 0.113856396E-05
    4225	 0.300000000E-02	 0.149999988E-02	 0.999999940E-03	 0.520448732E-06
      11	-0.270000045E-02	-0.150000036E-02	 0.159999995E-02	 0.239833334E-06
     249	-0.270000045E-02	-0.180000038E-02	 0.159999995E-02	 0.326620626E-06
     251	-0.240000043E-02	-0.150000036E-02	 0.159999995E-02	 0.127830637E-06
     250	-0.240000043E-02	-0.180000038E-02	 0.159999995E-02	 0.197143434E-06
     417	-0.240000043E-02	-0.210000040E-02	 0.159999995E-02	 0.281581487E-06
     416	-0.240000043E-02	-0.240000043E-02	 0.159999995E-02	 0.391203335E-06
     419	-0.210000040E-02	-0.210000040E-02	 0.159999995E-02	 0.171133477E-06
     418	-0.210000040E-02	-0.240000043E-02	 0.159999995E-02	 0.281581487E-06
     454	-0.210000040E-02	-0.180000038E-02	 0.159999995E-02	 0.102474207E-06
     465	-0.210000040E-02	-0.150000036E-02	 0.159999995E-02	 0.526513085E-07
     644	-0.180000038E-02	-0.210000040E-02	 0.159999995E-02	 0.102474206E-06
     643	-0.180000038E-02	-0.240000043E-02	 0.159999995E-02	 0.197143433E-06
     663	-0.180000038E-02	-0.180000038E-02	 0.159999995E-02	 0.434778802E-07
     674	-0.180000038E-02	-0.150000036E-02	 0.159999995E-02	-0.128706244E-08
     832	-0.180000038E-02	-0.270000045E-02	 0.159999995E-02	 0.326620625E-06
     834	-0.150000036E-02	-0.240000043E-02	 0.159999995E-02	 0.127830636E-06
     833	-0.150000036E-02	-0.270000045E-02	 0.159999995E-02	 0.239833333E-06
