AM High Strain File
ANSYS 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:20:42
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	High Strain Value
    3910	 0.239999995E-02	 0.899999833E-03	 0.219999996E-02	 0.440262781E-04
    3921	 0.239999995E-02	 0.119999986E-02	 0.219999996E-02	 0.457757190E-04
    3932	 0.239999995E-02	 0.149999988E-02	 0.219999996E-02	 0.487883723E-04
    3943	 0.239999995E-02	 0.179999990E-02	 0.219999996E-02	 0.736336689E-04
    3954	 0.239999995E-02	 0.209999993E-02	 0.219999996E-02	 0.627673136E-04
    3965	 0.239999995E-02	 0.239999995E-02	 0.219999996E-02	 0.842832217E-04
    4031	 0.269999998E-02	-0.300000262E-03	 0.219999996E-02	 0.437689926E-04
    4042	 0.269999998E-02	-0.238418579E-09	 0.219999996E-02	 0.435691926E-04
    4053	 0.269999998E-02	 0.299999785E-03	 0.219999996E-02	 0.437689926E-04
    4064	 0.269999998E-02	 0.599999809E-03	 0.219999996E-02	 0.438304069E-04
    4075	 0.269999998E-02	 0.899999833E-03	 0.219999996E-02	 0.429109048E-04
    4086	 0.269999998E-02	 0.119999986E-02	 0.219999996E-02	 0.432058812E-04
    4097	 0.269999998E-02	 0.149999988E-02	 0.219999996E-02	 0.690982562E-04
    4108	 0.269999998E-02	 0.179999990E-02	 0.219999996E-02	 0.110417750E-03
    4163	 0.300000000E-02	-0.300000262E-03	 0.219999996E-02	 0.647941713E-04
    4174	 0.300000000E-02	-0.238418579E-09	 0.219999996E-02	 0.662532884E-04
    4185	 0.300000000E-02	 0.299999785E-03	 0.219999996E-02	 0.647941713E-04
    4196	 0.300000000E-02	 0.599999809E-03	 0.219999996E-02	 0.676087626E-04
    4207	 0.300000000E-02	 0.899999833E-03	 0.219999996E-02	 0.598487719E-04
    4218	 0.300000000E-02	 0.119999986E-02	 0.219999996E-02	 0.761057534E-04
    4229	 0.300000000E-02	 0.149999988E-02	 0.219999996E-02	 0.874168761E-04
    1975	-0.300000262E-03	 0.239999995E-02	 0.249999997E-02	 0.264637274E-04
    1986	-0.300000262E-03	 0.269999998E-02	 0.249999997E-02	 0.267980565E-04
    1997	-0.300000262E-03	 0.300000000E-02	 0.249999997E-02	 0.412928626E-04
    2151	-0.238418579E-09	 0.899999833E-03	 0.249999997E-02	 0.259761041E-04
    2162	-0.238418579E-09	 0.119999986E-02	 0.249999997E-02	 0.256170379E-04
    2173	-0.238418579E-09	 0.149999988E-02	 0.249999997E-02	 0.249794420E-04
    2184	-0.238418579E-09	 0.179999990E-02	 0.249999997E-02	 0.252253269E-04
    2195	-0.238418579E-09	 0.209999993E-02	 0.249999997E-02	 0.264182801E-04
    2206	-0.238418579E-09	 0.239999995E-02	 0.249999997E-02	 0.264211742E-04
    2217	-0.238418579E-09	 0.269999998E-02	 0.249999997E-02	 0.266585912E-04
    2228	-0.238418579E-09	 0.300000000E-02	 0.249999997E-02	 0.422320881E-04
    2338	 0.299999785E-03	-0.300000262E-03	 0.249999997E-02	 0.262404497E-04
    2349	 0.299999785E-03	-0.238418579E-09	 0.249999997E-02	 0.262710974E-04
    2360	 0.299999785E-03	 0.299999785E-03	 0.249999997E-02	 0.262404497E-04
    2371	 0.299999785E-03	 0.599999809E-03	 0.249999997E-02	 0.261397445E-04
    2382	 0.299999785E-03	 0.899999833E-03	 0.249999997E-02	 0.259348042E-04
    2393	 0.299999785E-03	 0.119999986E-02	 0.249999997E-02	 0.255666001E-04
    2404	 0.299999785E-03	 0.149999988E-02	 0.249999997E-02	 0.249147667E-04
    2415	 0.299999785E-03	 0.179999990E-02	 0.249999997E-02	 0.253180142E-04
    2426	 0.299999785E-03	 0.209999993E-02	 0.249999997E-02	 0.265016976E-04
    2437	 0.299999785E-03	 0.239999995E-02	 0.249999997E-02	 0.264637274E-04
    2448	 0.299999785E-03	 0.269999998E-02	 0.249999997E-02	 0.267980565E-04
    2459	 0.299999785E-03	 0.300000000E-02	 0.249999997E-02	 0.412928626E-04
    2569	 0.599999809E-03	-0.300000262E-03	 0.249999997E-02	 0.261397445E-04
    2580	 0.599999809E-03	-0.238418579E-09	 0.249999997E-02	 0.261737495E-04
    2591	 0.599999809E-03	 0.299999785E-03	 0.249999997E-02	 0.261397445E-04
    2602	 0.599999809E-03	 0.599999809E-03	 0.249999997E-02	 0.260266783E-04
    2613	 0.599999809E-03	 0.899999833E-03	 0.249999997E-02	 0.258017499E-04
    2624	 0.599999809E-03	 0.119999986E-02	 0.249999997E-02	 0.254008049E-04
    2635	 0.599999809E-03	 0.149999988E-02	 0.249999997E-02	 0.247139744E-04
    2646	 0.599999809E-03	 0.179999990E-02	 0.249999997E-02	 0.255673210E-04
    2657	 0.599999809E-03	 0.209999993E-02	 0.249999997E-02	 0.267799546E-04
    2668	 0.599999809E-03	 0.239999995E-02	 0.249999997E-02	 0.267935065E-04
    2679	 0.599999809E-03	 0.269999998E-02	 0.249999997E-02	 0.269927285E-04
    2690	 0.599999809E-03	 0.300000000E-02	 0.249999997E-02	 0.431891429E-04
    2800	 0.899999833E-03	-0.300000262E-03	 0.249999997E-02	 0.259348042E-04
    2811	 0.899999833E-03	-0.238418579E-09	 0.249999997E-02	 0.259761041E-04
    2822	 0.899999833E-03	 0.299999785E-03	 0.249999997E-02	 0.259348042E-04
    2833	 0.899999833E-03	 0.599999809E-03	 0.249999997E-02	 0.258017499E-04
    2844	 0.899999833E-03	 0.899999833E-03	 0.249999997E-02	 0.255407637E-04
    2855	 0.899999833E-03	 0.119999986E-02	 0.249999997E-02	 0.250883890E-04
    2866	 0.899999833E-03	 0.149999988E-02	 0.249999997E-02	 0.250580556E-04
    2877	 0.899999833E-03	 0.179999990E-02	 0.249999997E-02	 0.260099613E-04
    2888	 0.899999833E-03	 0.209999993E-02	 0.249999997E-02	 0.271018552E-04
    2899	 0.899999833E-03	 0.239999995E-02	 0.249999997E-02	 0.269851535E-04
    2910	 0.899999833E-03	 0.269999998E-02	 0.249999997E-02	 0.266592374E-04
    2921	 0.899999833E-03	 0.300000000E-02	 0.249999997E-02	 0.381242922E-04
    3031	 0.119999986E-02	-0.300000262E-03	 0.249999997E-02	 0.255666001E-04
    3042	 0.119999986E-02	-0.238418579E-09	 0.249999997E-02	 0.256170379E-04
    3053	 0.119999986E-02	 0.299999785E-03	 0.249999997E-02	 0.255666001E-04
    3064	 0.119999986E-02	 0.599999809E-03	 0.249999997E-02	 0.254008049E-04
    3075	 0.119999986E-02	 0.899999833E-03	 0.249999997E-02	 0.250883890E-04
    3086	 0.119999986E-02	 0.119999986E-02	 0.249999997E-02	 0.248665395E-04
    3097	 0.119999986E-02	 0.149999988E-02	 0.249999997E-02	 0.256720005E-04
    3108	 0.119999986E-02	 0.179999990E-02	 0.249999997E-02	 0.265103053E-04
    3119	 0.119999986E-02	 0.209999993E-02	 0.249999997E-02	 0.273032264E-04
    3130	 0.119999986E-02	 0.239999995E-02	 0.249999997E-02	 0.281433148E-04
    3141	 0.119999986E-02	 0.269999998E-02	 0.249999997E-02	 0.270852374E-04
    3152	 0.119999986E-02	 0.300000000E-02	 0.249999997E-02	 0.486709964E-04
    3262	 0.149999988E-02	-0.300000262E-03	 0.249999997E-02	 0.249147667E-04
    3273	 0.149999988E-02	-0.238418579E-09	 0.249999997E-02	 0.249794420E-04
    3284	 0.149999988E-02	 0.299999785E-03	 0.249999997E-02	 0.249147667E-04
    3295	 0.149999988E-02	 0.599999809E-03	 0.249999997E-02	 0.247139744E-04
    3306	 0.149999988E-02	 0.899999833E-03	 0.249999997E-02	 0.250580556E-04
    3317	 0.149999988E-02	 0.119999986E-02	 0.249999997E-02	 0.256720005E-04
    3328	 0.149999988E-02	 0.149999988E-02	 0.249999997E-02	 0.263779493E-04
    3339	 0.149999988E-02	 0.179999990E-02	 0.249999997E-02	 0.271407151E-04
    3350	 0.149999988E-02	 0.209999993E-02	 0.249999997E-02	 0.275312850E-04
    3361	 0.149999988E-02	 0.239999995E-02	 0.249999997E-02	 0.300006469E-04
    3372	 0.149999988E-02	 0.269999998E-02	 0.249999997E-02	 0.432867743E-04
    3383	 0.149999988E-02	 0.300000000E-02	 0.249999997E-02	 0.559181168E-04
    3482	 0.179999990E-02	-0.300000262E-03	 0.249999997E-02	 0.253180142E-04
    3493	 0.179999990E-02	-0.238418579E-09	 0.249999997E-02	 0.252253269E-04
    3504	 0.179999990E-02	 0.299999785E-03	 0.249999997E-02	 0.253180142E-04
    3515	 0.179999990E-02	 0.599999809E-03	 0.249999997E-02	 0.255673210E-04
    3526	 0.179999990E-02	 0.899999833E-03	 0.249999997E-02	 0.260099613E-04
    3537	 0.179999990E-02	 0.119999986E-02	 0.249999997E-02	 0.265103053E-04
    3548	 0.179999990E-02	 0.149999988E-02	 0.249999997E-02	 0.271407151E-04
    3559	 0.179999990E-02	 0.179999990E-02	 0.249999997E-02	 0.269432827E-04
    3570	 0.179999990E-02	 0.209999993E-02	 0.249999997E-02	 0.288325164E-04
    3581	 0.179999990E-02	 0.239999995E-02	 0.249999997E-02	 0.453154386E-04
    3592	 0.179999990E-02	 0.269999998E-02	 0.249999997E-02	 0.698471145E-04
    3680	 0.209999993E-02	-0.300000262E-03	 0.249999997E-02	 0.265016976E-04
    3691	 0.209999993E-02	-0.238418579E-09	 0.249999997E-02	 0.264182801E-04
    3702	 0.209999993E-02	 0.299999785E-03	 0.249999997E-02	 0.265016976E-04
    3713	 0.209999993E-02	 0.599999809E-03	 0.249999997E-02	 0.267799546E-04
    3724	 0.209999993E-02	 0.899999833E-03	 0.249999997E-02	 0.271018552E-04
    3735	 0.209999993E-02	 0.119999986E-02	 0.249999997E-02	 0.273032264E-04
    3746	 0.209999993E-02	 0.149999988E-02	 0.249999997E-02	 0.275312850E-04
    3757	 0.209999993E-02	 0.179999990E-02	 0.249999997E-02	 0.288325164E-04
    3768	 0.209999993E-02	 0.209999993E-02	 0.249999997E-02	 0.241789140E-04
    3779	 0.209999993E-02	 0.239999995E-02	 0.249999997E-02	 0.400065200E-04
    3867	 0.239999995E-02	-0.300000262E-03	 0.249999997E-02	 0.264637274E-04
    3878	 0.239999995E-02	-0.238418579E-09	 0.249999997E-02	 0.264211742E-04
    3889	 0.239999995E-02	 0.299999785E-03	 0.249999997E-02	 0.264637274E-04
    3900	 0.239999995E-02	 0.599999809E-03	 0.249999997E-02	 0.267935065E-04
    3911	 0.239999995E-02	 0.899999833E-03	 0.249999997E-02	 0.269851535E-04
    3922	 0.239999995E-02	 0.119999986E-02	 0.249999997E-02	 0.281433148E-04
    3933	 0.239999995E-02	 0.149999988E-02	 0.249999997E-02	 0.300006469E-04
    3944	 0.239999995E-02	 0.179999990E-02	 0.249999997E-02	 0.453154386E-04
    3955	 0.239999995E-02	 0.209999993E-02	 0.249999997E-02	 0.400065200E-04
    3966	 0.239999995E-02	 0.239999995E-02	 0.249999997E-02	 0.547439021E-04
    4032	 0.269999998E-02	-0.300000262E-03	 0.249999997E-02	 0.267980565E-04
    4043	 0.269999998E-02	-0.238418579E-09	 0.249999997E-02	 0.266585912E-04
    4054	 0.269999998E-02	 0.299999785E-03	 0.249999997E-02	 0.267980565E-04
    4065	 0.269999998E-02	 0.599999809E-03	 0.249999997E-02	 0.269927285E-04
    4076	 0.269999998E-02	 0.899999833E-03	 0.249999997E-02	 0.266592374E-04
    4087	 0.269999998E-02	 0.119999986E-02	 0.249999997E-02	 0.270852374E-04
    4098	 0.269999998E-02	 0.149999988E-02	 0.249999997E-02	 0.432867743E-04
    4109	 0.269999998E-02	 0.179999990E-02	 0.249999997E-02	 0.698471145E-04
    4164	 0.300000000E-02	-0.300000262E-03	 0.249999997E-02	 0.412928626E-04
    4175	 0.300000000E-02	-0.238418579E-09	 0.249999997E-02	 0.422320881E-04
    4186	 0.300000000E-02	 0.299999785E-03	 0.249999997E-02	 0.412928626E-04
    4197	 0.300000000E-02	 0.599999809E-03	 0.249999997E-02	 0.431891429E-04
    4208	 0.300000000E-02	 0.899999833E-03	 0.249999997E-02	 0.381242922E-04
    4219	 0.300000000E-02	 0.119999986E-02	 0.249999997E-02	 0.486709964E-04
    4230	 0.300000000E-02	 0.149999988E-02	 0.249999997E-02	 0.559181168E-04
    1976	-0.300000262E-03	 0.239999995E-02	 0.279999998E-02	 0.181699238E-04
    1987	-0.300000262E-03	 0.269999998E-02	 0.279999998E-02	 0.181069337E-04
    1998	-0.300000262E-03	 0.300000000E-02	 0.279999998E-02	 0.287417276E-04
    2152	-0.238418579E-09	 0.899999833E-03	 0.279999998E-02	 0.196097196E-04
    2163	-0.238418579E-09	 0.119999986E-02	 0.279999998E-02	 0.192811083E-04
    2174	-0.238418579E-09	 0.149999988E-02	 0.279999998E-02	 0.187214318E-04
    2185	-0.238418579E-09	 0.179999990E-02	 0.279999998E-02	 0.178240790E-04
    2196	-0.238418579E-09	 0.209999993E-02	 0.279999998E-02	 0.176810439E-04
    2207	-0.238418579E-09	 0.239999995E-02	 0.279999998E-02	 0.180297815E-04
    2218	-0.238418579E-09	 0.269999998E-02	 0.279999998E-02	 0.179707540E-04
    2229	-0.238418579E-09	 0.300000000E-02	 0.279999998E-02	 0.293848762E-04
    2339	 0.299999785E-03	-0.300000262E-03	 0.279999998E-02	 0.198586252E-04
    2350	 0.299999785E-03	-0.238418579E-09	 0.279999998E-02	 0.198878807E-04
    2361	 0.299999785E-03	 0.299999785E-03	 0.279999998E-02	 0.198586252E-04
    2372	 0.299999785E-03	 0.599999809E-03	 0.279999998E-02	 0.197627907E-04
    2383	 0.299999785E-03	 0.899999833E-03	 0.279999998E-02	 0.195719977E-04
    2394	 0.299999785E-03	 0.119999986E-02	 0.279999998E-02	 0.192366733E-04
    2405	 0.299999785E-03	 0.149999988E-02	 0.279999998E-02	 0.186674021E-04
    2416	 0.299999785E-03	 0.179999990E-02	 0.279999998E-02	 0.177636986E-04
    2427	 0.299999785E-03	 0.209999993E-02	 0.279999998E-02	 0.177466927E-04
    2438	 0.299999785E-03	 0.239999995E-02	 0.279999998E-02	 0.181699238E-04
    2449	 0.299999785E-03	 0.269999998E-02	 0.279999998E-02	 0.181069337E-04
    2460	 0.299999785E-03	 0.300000000E-02	 0.279999998E-02	 0.287417276E-04
    2570	 0.599999809E-03	-0.300000262E-03	 0.279999998E-02	 0.197627907E-04
    2581	 0.599999809E-03	-0.238418579E-09	 0.279999998E-02	 0.197948051E-04
    2592	 0.599999809E-03	 0.299999785E-03	 0.279999998E-02	 0.197627907E-04
    2603	 0.599999809E-03	 0.599999809E-03	 0.279999998E-02	 0.196576223E-04
    2614	 0.599999809E-03	 0.899999833E-03	 0.279999998E-02	 0.194515111E-04
    2625	 0.599999809E-03	 0.119999986E-02	 0.279999998E-02	 0.190925292E-04
    2636	 0.599999809E-03	 0.149999988E-02	 0.279999998E-02	 0.184994572E-04
    2647	 0.599999809E-03	 0.179999990E-02	 0.279999998E-02	 0.175707013E-04
    2658	 0.599999809E-03	 0.209999993E-02	 0.279999998E-02	 0.179826924E-04
    2669	 0.599999809E-03	 0.239999995E-02	 0.279999998E-02	 0.187275037E-04
    2680	 0.599999809E-03	 0.269999998E-02	 0.279999998E-02	 0.183515538E-04
    2691	 0.599999809E-03	 0.300000000E-02	 0.279999998E-02	 0.301072544E-04
    2801	 0.899999833E-03	-0.300000262E-03	 0.279999998E-02	 0.195719977E-04
    2812	 0.899999833E-03	-0.238418579E-09	 0.279999998E-02	 0.196097196E-04
    2823	 0.899999833E-03	 0.299999785E-03	 0.279999998E-02	 0.195719977E-04
    2834	 0.899999833E-03	 0.599999809E-03	 0.279999998E-02	 0.194515111E-04
    2845	 0.899999833E-03	 0.899999833E-03	 0.279999998E-02	 0.192180237E-04
    2856	 0.899999833E-03	 0.119999986E-02	 0.279999998E-02	 0.188227323E-04
    2867	 0.899999833E-03	 0.149999988E-02	 0.279999998E-02	 0.181846744E-04
    2878	 0.899999833E-03	 0.179999990E-02	 0.279999998E-02	 0.172525149E-04
    2889	 0.899999833E-03	 0.209999993E-02	 0.279999998E-02	 0.183663318E-04
    2900	 0.899999833E-03	 0.239999995E-02	 0.279999998E-02	 0.195159852E-04
    2911	 0.899999833E-03	 0.269999998E-02	 0.279999998E-02	 0.182820212E-04
    2922	 0.899999833E-03	 0.300000000E-02	 0.279999998E-02	 0.281267882E-04
    3032	 0.119999986E-02	-0.300000262E-03	 0.279999998E-02	 0.192366733E-04
    3043	 0.119999986E-02	-0.238418579E-09	 0.279999998E-02	 0.192811083E-04
    3054	 0.119999986E-02	 0.299999785E-03	 0.279999998E-02	 0.192366733E-04
    3065	 0.119999986E-02	 0.599999809E-03	 0.279999998E-02	 0.190925292E-04
    3076	 0.119999986E-02	 0.899999833E-03	 0.279999998E-02	 0.188227323E-04
    3087	 0.119999986E-02	 0.119999986E-02	 0.279999998E-02	 0.183799820E-04
    3098	 0.119999986E-02	 0.149999988E-02	 0.279999998E-02	 0.177008161E-04
    3109	 0.119999986E-02	 0.179999990E-02	 0.279999998E-02	 0.177020685E-04
    3120	 0.119999986E-02	 0.209999993E-02	 0.279999998E-02	 0.191900350E-04
    3131	 0.119999986E-02	 0.239999995E-02	 0.279999998E-02	 0.197143166E-04
    3142	 0.119999986E-02	 0.269999998E-02	 0.279999998E-02	 0.186320497E-04
    3153	 0.119999986E-02	 0.300000000E-02	 0.279999998E-02	 0.342298551E-04
    3263	 0.149999988E-02	-0.300000262E-03	 0.279999998E-02	 0.186674021E-04
    3274	 0.149999988E-02	-0.238418579E-09	 0.279999998E-02	 0.187214318E-04
    3285	 0.149999988E-02	 0.299999785E-03	 0.279999998E-02	 0.186674021E-04
    3296	 0.149999988E-02	 0.599999809E-03	 0.279999998E-02	 0.184994572E-04
    3307	 0.149999988E-02	 0.899999833E-03	 0.279999998E-02	 0.181846744E-04
    3318	 0.149999988E-02	 0.119999986E-02	 0.279999998E-02	 0.177008161E-04
    3329	 0.149999988E-02	 0.149999988E-02	 0.279999998E-02	 0.175632455E-04
    3340	 0.149999988E-02	 0.179999990E-02	 0.279999998E-02	 0.183237748E-04
    3351	 0.149999988E-02	 0.209999993E-02	 0.279999998E-02	 0.192638647E-04
    3362	 0.149999988E-02	 0.239999995E-02	 0.279999998E-02	 0.203824047E-04
    3373	 0.149999988E-02	 0.269999998E-02	 0.279999998E-02	 0.298474892E-04
    3384	 0.149999988E-02	 0.300000000E-02	 0.279999998E-02	 0.392448364E-04
    3483	 0.179999990E-02	-0.300000262E-03	 0.279999998E-02	 0.177636986E-04
    3494	 0.179999990E-02	-0.238418579E-09	 0.279999998E-02	 0.178240790E-04
    3505	 0.179999990E-02	 0.299999785E-03	 0.279999998E-02	 0.177636986E-04
    3516	 0.179999990E-02	 0.599999809E-03	 0.279999998E-02	 0.175707013E-04
    3527	 0.179999990E-02	 0.899999833E-03	 0.279999998E-02	 0.172525149E-04
    3538	 0.179999990E-02	 0.119999986E-02	 0.279999998E-02	 0.177020685E-04
    3549	 0.179999990E-02	 0.149999988E-02	 0.279999998E-02	 0.183237748E-04
    3560	 0.179999990E-02	 0.179999990E-02	 0.279999998E-02	 0.195306665E-04
    3571	 0.179999990E-02	 0.209999993E-02	 0.279999998E-02	 0.195202703E-04
    3582	 0.179999990E-02	 0.239999995E-02	 0.279999998E-02	 0.308012875E-04
    3593	 0.179999990E-02	 0.269999998E-02	 0.279999998E-02	 0.487605511E-04
    3681	 0.209999993E-02	-0.300000262E-03	 0.279999998E-02	 0.177466927E-04
    3692	 0.209999993E-02	-0.238418579E-09	 0.279999998E-02	 0.176810439E-04
    3703	 0.209999993E-02	 0.299999785E-03	 0.279999998E-02	 0.177466927E-04
    3714	 0.209999993E-02	 0.599999809E-03	 0.279999998E-02	 0.179826924E-04
    3725	 0.209999993E-02	 0.899999833E-03	 0.279999998E-02	 0.183663318E-04
    3736	 0.209999993E-02	 0.119999986E-02	 0.279999998E-02	 0.191900350E-04
    3747	 0.209999993E-02	 0.149999988E-02	 0.279999998E-02	 0.192638647E-04
    3758	 0.209999993E-02	 0.179999990E-02	 0.279999998E-02	 0.195202703E-04
    3769	 0.209999993E-02	 0.209999993E-02	 0.279999998E-02	 0.166685376E-04
    3780	 0.209999993E-02	 0.239999995E-02	 0.279999998E-02	 0.279906249E-04
    3868	 0.239999995E-02	-0.300000262E-03	 0.279999998E-02	 0.181699238E-04
    3879	 0.239999995E-02	-0.238418579E-09	 0.279999998E-02	 0.180297815E-04
    3890	 0.239999995E-02	 0.299999785E-03	 0.279999998E-02	 0.181699238E-04
    3901	 0.239999995E-02	 0.599999809E-03	 0.279999998E-02	 0.187275037E-04
    3912	 0.239999995E-02	 0.899999833E-03	 0.279999998E-02	 0.195159852E-04
    3923	 0.239999995E-02	 0.119999986E-02	 0.279999998E-02	 0.197143166E-04
    3934	 0.239999995E-02	 0.149999988E-02	 0.279999998E-02	 0.203824047E-04
    3945	 0.239999995E-02	 0.179999990E-02	 0.279999998E-02	 0.308012875E-04
    3956	 0.239999995E-02	 0.209999993E-02	 0.279999998E-02	 0.279906249E-04
    3967	 0.239999995E-02	 0.239999995E-02	 0.279999998E-02	 0.391136997E-04
    4033	 0.269999998E-02	-0.300000262E-03	 0.279999998E-02	 0.181069337E-04
    4044	 0.269999998E-02	-0.238418579E-09	 0.279999998E-02	 0.179707540E-04
    4055	 0.269999998E-02	 0.299999785E-03	 0.279999998E-02	 0.181069337E-04
    4066	 0.269999998E-02	 0.599999809E-03	 0.279999998E-02	 0.183515538E-04
    4077	 0.269999998E-02	 0.899999833E-03	 0.279999998E-02	 0.182820212E-04
    4088	 0.269999998E-02	 0.119999986E-02	 0.279999998E-02	 0.186320497E-04
    4099	 0.269999998E-02	 0.149999988E-02	 0.279999998E-02	 0.298474892E-04
    4110	 0.269999998E-02	 0.179999990E-02	 0.279999998E-02	 0.487605511E-04
    4165	 0.300000000E-02	-0.300000262E-03	 0.279999998E-02	 0.287417276E-04
    4176	 0.300000000E-02	-0.238418579E-09	 0.279999998E-02	 0.293848762E-04
    4187	 0.300000000E-02	 0.299999785E-03	 0.279999998E-02	 0.287417276E-04
    4198	 0.300000000E-02	 0.599999809E-03	 0.279999998E-02	 0.301072544E-04
    4209	 0.300000000E-02	 0.899999833E-03	 0.279999998E-02	 0.281267882E-04
    4220	 0.300000000E-02	 0.119999986E-02	 0.279999998E-02	 0.342298551E-04
    4231	 0.300000000E-02	 0.149999988E-02	 0.279999998E-02	 0.392448364E-04
    1977	-0.300000262E-03	 0.239999995E-02	 0.309999998E-02	 0.147318980E-04
    1988	-0.300000262E-03	 0.269999998E-02	 0.309999998E-02	 0.130978972E-04
    1999	-0.300000262E-03	 0.300000000E-02	 0.309999998E-02	 0.214630266E-04
    2153	-0.238418579E-09	 0.899999833E-03	 0.309999998E-02	 0.153640546E-04
    2164	-0.238418579E-09	 0.119999986E-02	 0.309999998E-02	 0.150568147E-04
    2175	-0.238418579E-09	 0.149999988E-02	 0.309999998E-02	 0.145597211E-04
    2186	-0.238418579E-09	 0.179999990E-02	 0.309999998E-02	 0.138032585E-04
    2197	-0.238418579E-09	 0.209999993E-02	 0.309999998E-02	 0.138320506E-04
    2208	-0.238418579E-09	 0.239999995E-02	 0.309999998E-02	 0.146181157E-04
    2219	-0.238418579E-09	 0.269999998E-02	 0.309999998E-02	 0.129762109E-04
    2230	-0.238418579E-09	 0.300000000E-02	 0.309999998E-02	 0.217315533E-04
    2340	 0.299999785E-03	-0.300000262E-03	 0.309999998E-02	 0.156091999E-04
    2351	 0.299999785E-03	-0.238418579E-09	 0.309999998E-02	 0.156390377E-04
    2362	 0.299999785E-03	 0.299999785E-03	 0.309999998E-02	 0.156091999E-04
    2373	 0.299999785E-03	 0.599999809E-03	 0.309999998E-02	 0.155131195E-04
